"x","y","fips","abbr","full","county"
221744.20072435,-1585217.97148077,"48491","TX","Texas","Williamson County"
186596.01340416,-1750859.21891311,"48493","TX","Texas","Wilson County"
-286008.03782694,-1456192.77432961,"48495","TX","Texas","Winkler County"
219212.9567582,-1305112.42566902,"48497","TX","Texas","Wise County"
434363.07578538,-1344038.14288874,"48499","TX","Texas","Wood County"
-264537.73931708,-1308331.0881972,"48501","TX","Texas","Yoakum County"
122734.25063392,-1311464.54014372,"48503","TX","Texas","Young County"
82143.4998862,-1985748.20667626,"48505","TX","Texas","Zapata County"
26941.08864443,-1787924.03063529,"48507","TX","Texas","Zavala County"
-1155304.77257861,-645267.55839104,"49001","UT","Utah","Beaver County"
-1087683.57976158,-302071.33730875,"49003","UT","Utah","Box Elder County"
-970459.77167735,-296590.51522599,"49005","UT","Utah","Cache County"
-907191.38165598,-537476.91838546,"49007","UT","Utah","Carbon County"
-826161.82769528,-408112.7209224,"49009","UT","Utah","Daggett County"
-1019864.28309414,-369584.94337791,"49011","UT","Utah","Davis County"
-883032.17985331,-467683.64697168,"49013","UT","Utah","Duchesne County"
-924782.5164317,-604231.56011368,"49015","UT","Utah","Emery County"
-1004603.98945936,-725979.40301187,"49017","UT","Utah","Garfield County"
-822590.02074742,-610931.86496153,"49019","UT","Utah","Grand County"
-1147448.46323753,-706689.35930845,"49021","UT","Utah","Iron County"
-1022095.18120851,-526853.75374818,"49023","UT","Utah","Juab County"
-1074194.21757815,-780500.95018022,"49025","UT","Utah","Kane County"
-1127998.76367729,-570509.48900599,"49027","UT","Utah","Millard County"
-976993.17668612,-367178.64875137,"49029","UT","Utah","Morgan County"
-1051928.85870912,-664854.8820136,"49031","UT","Utah","Piute County"
-929439.63904398,-287391.06431526,"49033","UT","Utah","Rich County"
-1003687.63200095,-411622.98014322,"49035","UT","Utah","Salt Lake County"
-856418.48411482,-779615.17851723,"49037","UT","Utah","San Juan County"
-993310.00886232,-571169.94613174,"49039","UT","Utah","Sanpete County"
-1021776.24153142,-619776.4998347,"49041","UT","Utah","Sevier County"
-935982.28604847,-403276.37662518,"49043","UT","Utah","Summit County"
-1115948.10478464,-415623.19143088,"49045","UT","Utah","Tooele County"
-806595.60674788,-488223.39664078,"49047","UT","Utah","Uintah County"
-999778.33398775,-462120.58122698,"49049","UT","Utah","Utah County"
-939301.67029161,-450182.31632368,"49051","UT","Utah","Wasatch County"
-1206559.52509775,-757573.32540277,"49053","UT","Utah","Washington County"
-1000764.93316465,-672016.84583632,"49055","UT","Utah","Wayne County"
-998068.23649706,-344677.89804996,"49057","UT","Utah","Weber County"
2096957.16517364,244899.47400534,"50001","VT","Vermont","Addison County"
2142105.18006763,120003.07737755,"50003","VT","Vermont","Bennington County"
2159005.03497944,324212.90501405,"50005","VT","Vermont","Caledonia County"
2087347.03445318,295477.80696265,"50007","VT","Vermont","Chittenden County"
2172186.05101861,374718.09545451,"50009","VT","Vermont","Essex County"
2081395.67668912,337041.72076052,"50011","VT","Vermont","Franklin County"
2057264.26908978,329248.56937256,"50013","VT","Vermont","Grand Isle County"
2113009.44351852,319611.16445003,"50015","VT","Vermont","Lamoille County"
2159236.21735801,260785.95550573,"50017","VT","Vermont","Orange County"
2131167.09450633,354816.27821185,"50019","VT","Vermont","Orleans County"
2123751.41729349,202660.86640232,"50021","VT","Vermont","Rutland County"
2123338.63542329,282317.81369311,"50023","VT","Vermont","Washington County"
2166324.01206176,145418.70881598,"50025","VT","Vermont","Windham County"
2158223.43967006,226542.04301736,"50027","VT","Vermont","Windsor County"
2102953.86322734,-509032.46146035,"51001","VA","Virginia","Accomack County"
1856890.67628351,-548038.52125699,"51003","VA","Virginia","Albemarle County"
1732100.3150021,-600866.97531791,"51005","VA","Virginia","Alleghany County"
1919011.90949346,-593566.58736884,"51007","VA","Virginia","Amelia County"
1822126.04476826,-593718.25079513,"51009","VA","Virginia","Amherst County"
1852694.83669517,-611836.31073202,"51011","VA","Virginia","Appomattox County"
1955565.10544198,-409243.29444235,"51013","VA","Virginia","Arlington County"
1792909.97101625,-538534.60160123,"51015","VA","Virginia","Augusta County"
1755405.50465718,-556651.62981107,"51017","VA","Virginia","Bath County"
1791808.24009903,-636283.21015149,"51019","VA","Virginia","Bedford County"
1662962.08345216,-682237.18082197,"51021","VA","Virginia","Bland County"
1762017.54671604,-610550.56285112,"51023","VA","Virginia","Botetourt County"
1950817.61956767,-655868.32923949,"51025","VA","Virginia","Brunswick County"
1576171.18680632,-689099.32066633,"51027","VA","Virginia","Buchanan County"
1870328.29498226,-585070.913042,"51029","VA","Virginia","Buckingham County"
1831171.48971712,-633682.43404567,"51031","VA","Virginia","Campbell County"
1957326.07832751,-505797.48083544,"51033","VA","Virginia","Caroline County"
1703427.07941786,-720426.77114583,"51035","VA","Virginia","Carroll County"
1994805.14660268,-571059.07118757,"51036","VA","Virginia","Charles City County"
1878119.66338706,-642498.15049632,"51037","VA","Virginia","Charlotte County"
1952433.99853472,-581263.85518839,"51041","VA","Virginia","Chesterfield County"
1874597.01084855,-402551.70476077,"51043","VA","Virginia","Clarke County"
1732732.81633507,-626519.51708402,"51045","VA","Virginia","Craig County"
1891657.11197427,-470601.79175668,"51047","VA","Virginia","Culpeper County"
1898223.47270883,-581356.65835849,"51049","VA","Virginia","Cumberland County"
1553817.75100267,-710317.24933705,"51051","VA","Virginia","Dickenson County"
1961578.6076659,-615965.77679188,"51053","VA","Virginia","Dinwiddie County"
1993663.81462653,-508398.83523794,"51057","VA","Virginia","Essex County"
1946423.21811971,-423401.79512788,"51059","VA","Virginia","Fairfax County"
1889614.62353641,-428471.81984573,"51061","VA","Virginia","Fauquier County"
1723847.34091752,-697005.31255507,"51063","VA","Virginia","Floyd County"
1885010.69502658,-548045.05000496,"51065","VA","Virginia","Fluvanna County"
1774066.84221976,-674498.29078926,"51067","VA","Virginia","Franklin County"
1847548.7003078,-390636.74454721,"51069","VA","Virginia","Frederick County"
1702175.81452716,-650515.31643314,"51071","VA","Virginia","Giles County"
2040980.42601217,-552369.77651432,"51073","VA","Virginia","Gloucester County"
1909506.9685136,-549793.00475663,"51075","VA","Virginia","Goochland County"
1673797.74724387,-735750.9326392,"51077","VA","Virginia","Grayson County"
1855772.83015665,-503070.52252802,"51079","VA","Virginia","Greene County"
1974045.56083051,-665056.92748005,"51081","VA","Virginia","Greensville County"
1859146.36275482,-678937.55415111,"51083","VA","Virginia","Halifax County"
1941961.33110592,-534956.75827488,"51085","VA","Virginia","Hanover County"
1977280.09984444,-565891.10497504,"51087","VA","Virginia","Henrico County"
1771626.44511896,-717751.33772933,"51089","VA","Virginia","Henry County"
1764259.63917406,-522515.20221512,"51091","VA","Virginia","Highland County"
2043173.97720402,-608238.91269847,"51093","VA","Virginia","Isle of Wight County"
2023676.85456768,-571488.13279173,"51095","VA","Virginia","James City County"
2008922.88273892,-527140.5426807,"51097","VA","Virginia","King and Queen County"
1968049.06622526,-474644.89907037,"51099","VA","Virginia","King George County"
1975088.55408103,-528388.11936155,"51101","VA","Virginia","King William County"
2041411.8841858,-519354.93422721,"51103","VA","Virginia","Lancaster County"
1504960.21304688,-762803.6952893,"51105","VA","Virginia","Lee County"
1900833.84344341,-399661.30098137,"51107","VA","Virginia","Loudoun County"
1912889.92474092,-524616.88597799,"51109","VA","Virginia","Louisa County"
1908272.68812153,-643072.38045687,"51111","VA","Virginia","Lunenburg County"
1870663.35037401,-488462.03452371,"51113","VA","Virginia","Madison County"
2057345.74047874,-543645.07775275,"51115","VA","Virginia","Mathews County"
1906675.70376881,-675007.72308743,"51117","VA","Virginia","Mecklenburg County"
2026302.69046391,-525881.10768573,"51119","VA","Virginia","Middlesex County"
1724932.56253037,-664132.80551038,"51121","VA","Virginia","Montgomery County"
1835543.14582522,-566546.45071155,"51125","VA","Virginia","Nelson County"
2005101.82296072,-555163.08248863,"51127","VA","Virginia","New Kent County"
2101298.84115147,-539719.82074769,"51131","VA","Virginia","Northampton County"
2037225.93113529,-497786.08334672,"51133","VA","Virginia","Northumberland County"
1923259.47708914,-619179.22614891,"51135","VA","Virginia","Nottoway County"
1897854.9042228,-499761.35369598,"51137","VA","Virginia","Orange County"
1845818.18433327,-466588.97330308,"51139","VA","Virginia","Page County"
1744612.70320298,-716642.37803627,"51141","VA","Virginia","Patrick County"
1815944.17924499,-682516.50351858,"51143","VA","Virginia","Pittsylvania County"
1923381.86107326,-569526.01396016,"51145","VA","Virginia","Powhatan County"
1890817.562165,-620414.56600863,"51147","VA","Virginia","Prince Edward County"
1992113.75030449,-592708.41869194,"51149","VA","Virginia","Prince George County"
1938374.82043456,-440650.86479284,"51153","VA","Virginia","Prince William County"
1695010.42858755,-685547.80784071,"51155","VA","Virginia","Pulaski County"
1869893.49137672,-456353.22896218,"51157","VA","Virginia","Rappahannock County"
2020055.89845718,-504651.29365602,"51159","VA","Virginia","Richmond County"
1744627.16474852,-656230.49132082,"51161","VA","Virginia","Roanoke County"
1785459.3920358,-565736.45468611,"51163","VA","Virginia","Rockbridge County"
1809663.22678207,-477739.15512918,"51165","VA","Virginia","Rockingham County"
1574063.17471213,-728753.45917085,"51167","VA","Virginia","Russell County"
1545631.39768409,-756107.26008583,"51169","VA","Virginia","Scott County"
1835535.42179619,-440294.17709016,"51171","VA","Virginia","Shenandoah County"
1633329.72557832,-723962.83151232,"51173","VA","Virginia","Smyth County"
2012353.03444777,-646647.08815682,"51175","VA","Virginia","Southampton County"
1927447.27972862,-496259.59078102,"51177","VA","Virginia","Spotsylvania County"
1936002.07497275,-464868.19165198,"51179","VA","Virginia","Stafford County"
2024337.02179738,-593324.16697736,"51181","VA","Virginia","Surry County"
1998051.22515098,-620634.58807865,"51183","VA","Virginia","Sussex County"
1612957.25416573,-702850.20276012,"51185","VA","Virginia","Tazewell County"
1862077.40119247,-427450.29224528,"51187","VA","Virginia","Warren County"
1604268.17718919,-742399.13437064,"51191","VA","Virginia","Washington County"
2010728.63694655,-485559.56445401,"51193","VA","Virginia","Westmoreland County"
1533224.15760275,-723928.84487535,"51195","VA","Virginia","Wise County"
1662462.60352368,-711845.24968026,"51197","VA","Virginia","Wythe County"
2056292.22367525,-574725.6289599,"51199","VA","Virginia","York County"
1958811.90933177,-414448.00105033,"51510","VA","Virginia","Alexandria city"
1582120.05918888,-762646.35474375,"51520","VA","Virginia","Bristol city"
1796256.83227005,-583106.22461685,"51530","VA","Virginia","Buena Vista city"
1862123.96967985,-530852.35076625,"51540","VA","Virginia","Charlottesville city"
2084762.4993725,-627124.48387082,"51550","VA","Virginia","Chesapeake city"
1974631.21901474,-589701.70384144,"51570","VA","Virginia","Colonial Heights city"
1742249.27855993,-593711.49849741,"51580","VA","Virginia","Covington city"
1822789.42597847,-710049.26800535,"51590","VA","Virginia","Danville city"
1978754.93844411,-654660.12160581,"51595","VA","Virginia","Emporia city"
1938429.18292219,-415804.26245694,"51600","VA","Virginia","Fairfax city"
1947058.58541615,-409083.20278843,"51610","VA","Virginia","Falls Church city"
2029087.24339663,-641049.57927003,"51620","VA","Virginia","Franklin city"
1938807.13894482,-480113.76802151,"51630","VA","Virginia","Fredericksburg city"
1687708.99283231,-733569.59679369,"51640","VA","Virginia","Galax city"
2068273.95910972,-588798.16331851,"51650","VA","Virginia","Hampton city"
1818585.47210701,-496759.58184911,"51660","VA","Virginia","Harrisonburg city"
1981766.43693429,-584757.90879846,"51670","VA","Virginia","Hopewell city"
1787539.83059866,-579712.33973166,"51678","VA","Virginia","Lexington city"
1818101.90207292,-616475.67746234,"51680","VA","Virginia","Lynchburg city"
1926048.20445699,-432188.10901922,"51683","VA","Virginia","Manassas city"
1929510.17770502,-428334.50282277,"51685","VA","Virginia","Manassas Park city"
1778579.81905691,-708383.83888536,"51690","VA","Virginia","Martinsville city"
2050403.89058348,-584982.74020208,"51700","VA","Virginia","Newport News city"
2081383.0167817,-602052.05205365,"51710","VA","Virginia","Norfolk city"
1533624.1257002,-738155.07961609,"51720","VA","Virginia","Norton city"
1976263.19588801,-596433.94798153,"51730","VA","Virginia","Petersburg city"
2065833.25670279,-577707.88320666,"51735","VA","Virginia","Poquoson city"
2076038.46133418,-611738.46073677,"51740","VA","Virginia","Portsmouth city"
1707342.51088003,-676262.31770965,"51750","VA","Virginia","Radford city"
1962361.94752931,-563058.48281581,"51760","VA","Virginia","Richmond city"
1755779.34507257,-645993.48579211,"51770","VA","Virginia","Roanoke city"
1748156.30213497,-647479.01130234,"51775","VA","Virginia","Salem city"
1809920.10533444,-530575.66360134,"51790","VA","Virginia","Staunton city"
2056398.00653574,-635413.14255291,"51800","VA","Virginia","Suffolk city"
2098943.64646271,-606577.22762035,"51810","VA","Virginia","Virginia Beach city"
1826196.3211565,-537935.76374393,"51820","VA","Virginia","Waynesboro city"
2032558.21429393,-571393.42769306,"51830","VA","Virginia","Williamsburg city"
1857360.03443845,-399721.98746124,"51840","VA","Virginia","Winchester city"
-1385105.73578416,382951.8283085,"53001","WA","Washington","Adams County"
-1311257.19331328,269892.05019999,"53003","WA","Washington","Asotin County"
-1486695.54079744,309650.46527223,"53005","WA","Washington","Benton County"
-1516255.44086134,519555.76613692,"53007","WA","Washington","Chelan County"
-1776511.90428079,617540.88073215,"53009","WA","Washington","Clallam County"
-1717190.21861478,328243.43882384,"53011","WA","Washington","Clark County"
-1359701.3529571,300228.33988659,"53013","WA","Washington","Columbia County"
-1713292.70107152,374217.6727385,"53015","WA","Washington","Cowlitz County"
-1448778.35935504,488040.49117932,"53017","WA","Washington","Douglas County"
-1342373.31832983,563933.210427,"53019","WA","Washington","Ferry County"
-1433289.12367812,339578.71543303,"53021","WA","Washington","Franklin County"
-1328357.83638489,313546.78558496,"53023","WA","Washington","Garfield County"
-1462086.01408629,419941.74427018,"53025","WA","Washington","Grant County"
-1767235.77506123,520081.79393448,"53027","WA","Washington","Grays Harbor County"
-1645055.63231632,597703.02274413,"53029","WA","Washington","Island County"
-1756340.1387789,566321.5361933,"53031","WA","Washington","Jefferson County"
-1617694.41118831,499528.25571894,"53033","WA","Washington","King County"
-1669677.5392625,526793.54048349,"53035","WA","Washington","Kitsap County"
-1555728.59379401,445099.78549439,"53037","WA","Washington","Kittitas County"
-1607025.01275752,306060.59282618,"53039","WA","Washington","Klickitat County"
-1703862.31047621,418326.86805798,"53041","WA","Washington","Lewis County"
-1375354.8492329,444847.29650421,"53043","WA","Washington","Lincoln County"
-1717035.09141104,510572.57809548,"53045","WA","Washington","Mason County"
-1424488.00260128,570518.57745672,"53047","WA","Washington","Okanogan County"
